DblLatitud|DblLongitud|DblPrecio|DtmFechaConsulta|DtmFechaExtraccion|IntAdultos|IntCategoria|IntDuracion|IntIdFuente|IntIdLocalidad|IntNinos|StrAlojamiento|StrEmpresa|StrFuente|StrLocalidad|StrNombreHotel|StrTipoHabitacion|_id
40.42333|-3.71048|399.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Dear Hotel Madrid|Deluxe Room|5bfc4f57f44f319b3ffe5770
40.4178|-3.6998|427.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Regina Madrid Hotel|Superior Room|5bfc4f57f44f319b3ffe5771
40.4082|-3.71078|289.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Ganivet Hotel|Standard Room|5bfc4f57f44f319b3ffe5772
40.40625|-3.71227|297.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Puerta De Toledo Hotel|Superior Room|5bfc4f57f44f319b3ffe5773
40.42143|-3.70822|612.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Emperador Hotel|Club Room|5bfc4f57f44f319b3ffe5774
40.44768|-3.65491|207.28|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Ilunion Atrium Hotel|Standard Room|5bfc4f57f44f319b3ffe5775
40.4155|-3.697|440.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Villa Real Hotel|Superior Room|5bfc4f57f44f319b3ffe5776
40.424203|-3.712401|459.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|AD|Travelrepublic|Travelrepublic|Madrid|Barcelo Torre De Madrid|Standard Room|5bfc4f57f44f319b3ffe5777
40.42351|-3.70064|342.23|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|B&B Hotel Fuencarral 52|Standard Room|5bfc4f57f44f319b3ffe5778
40.4403|-3.6702|203.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Hotel Puerta America|Deluxe Room|5bfc4f57f44f319b3ffe5779
40.4206|-3.6992|445.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Room Mate Oscar Hotel|Standard Room|5bfc4f57f44f319b3ffe577a
40.42682|-3.69835|531.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|AD|Travelrepublic|Travelrepublic|Madrid|Urso Hotel & Spa|Urso Standard Room|5bfc4f57f44f319b3ffe577b
40.4222|-3.6844|551.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Wellington Hotel|Classic Room|5bfc4f57f44f319b3ffe577c
40.4208|-3.7084|333.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Be Live City Center Madrid Santo Domingo|Economy Room|5bfc4f57f44f319b3ffe577d
40.47694|-3.68789|260.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Eurostars Madrid Tower Hotel|Superior Room|5bfc4f57f44f319b3ffe577e
40.4064|-3.6693|289.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Hotel Claridge Madrid|Standard Room|5bfc4f57f44f319b3ffe577f
40.40679|-3.68316|163.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Agumar Hotel|Standard Room|5bfc4f57f44f319b3ffe5780
40.45803|-3.696518|169.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|AD|Travelrepublic|Travelrepublic|Madrid|Hotel Infanta Mercedes|Standard Room|5bfc4f57f44f319b3ffe5781
40.4197|-3.7043|359.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Regente Madrid Hotel|Economy Room|5bfc4f57f44f319b3ffe5782
40.41929|-3.69714|730.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|The Principal Madrid|Double Executive|5bfc4f57f44f319b3ffe5783
40.4507|-3.6936|164.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Holiday Inn Madrid Bernabeu|Standard Room|5bfc4f57f44f319b3ffe5784
40.4185|-3.7069|425.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Intur Palacio San Martin Hotel|Standard Room|5bfc4f57f44f319b3ffe5785
40.41832|-3.70065|467.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Eurostars Casa De La Lirica|Standard Room|5bfc4f57f44f319b3ffe5786
40.4266|-3.6893|610.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Gran Melia Fenix Hotel|Premium Room|5bfc4f57f44f319b3ffe5787
40.4224|-3.7093|364.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Vincci Via 66|Standard Room|5bfc4f57f44f319b3ffe5788
40.417|-3.7001|472.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Quatro Puerta Del Sol Hotel|Standard Room|5bfc4f57f44f319b3ffe5789
40.4154|-3.7061|235.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Hostal Tijcal I|Standard Room|5bfc4f57f44f319b3ffe578a
40.4143|-3.7024|201.66|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|1|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Plaza D'ort Hostal|Double Room, Shared Bathroom|5bfc4f57f44f319b3ffe578b
40.4129|-3.7087|509.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Posada Del Leon De Oro|Standard Room|5bfc4f57f44f319b3ffe578c
40.4174|-3.7087|269.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Hostal Las Fuentes|Superior Double Room, Private Bathroom|5bfc4f57f44f319b3ffe578d
40.4222|-3.6956|671.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Only You Hotel & Lounge|Deluxe Room|5bfc4f57f44f319b3ffe578e
40.4165|-3.6987|611.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Urban Hotel|Superior Room|5bfc4f57f44f319b3ffe578f
40.4207|-3.7074|400.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Hotel Indigo Madrid - Gran Via|Standard Room|5bfc4f57f44f319b3ffe5790
40.4104|-3.6942|248.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Urban Sea Atocha 113|Superior Room|5bfc4f57f44f319b3ffe5791
40.4216|-3.6895|562.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Ac Recoletos Hotel|Room|5bfc4f57f44f319b3ffe5792
40.4193|-3.7043|326.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|II Castillas Madrid Hotel|Twin Standard Room|5bfc4f57f44f319b3ffe5793
40.41723|-3.68902|441.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Petit Palace Savoy Alfonso Xii|Standard Room|5bfc4f57f44f319b3ffe5794
40.4258|-3.7138|311.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Mercure Madrid Plaza De Espana Hotel|Standard Room (Spacious)|5bfc4f57f44f319b3ffe5795
40.4697|-3.6693|212.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Nuevo Madrid Hotel|Double Or Twin Room|5bfc4f57f44f319b3ffe5796
40.413|-3.7039|336.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Eurostars Plaza Mayor Hotel|Standard Room|5bfc4f57f44f319b3ffe5797
40.4197|-3.6996|408.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Iberostar Las Letras Gran Via|Standard Room|5bfc4f57f44f319b3ffe5798
40.4091|-3.7016|583.02|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|NH Collection Madrid Palacio de Tepa|Deluxe Room|5bfc4f57f44f319b3ffe5799
40.4178|-3.6963|477.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Nh Collection Madrid Suecia|Superior Room|5bfc4f57f44f319b3ffe579a
40.4223|-3.6892|462.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Jardin De Recoletos Hotel|Double Standard|5bfc4f57f44f319b3ffe579b
40.4211|-3.702|457.96|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Sieteislas Hotel|Standard Room|5bfc4f57f44f319b3ffe579c
40.4167|-3.7033|363.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Petit Palace Plaza Del Carmen Hotel|Double Inner|5bfc4f57f44f319b3ffe579d
40.4178|-3.689|641.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Ac Palacio Del Retiro Hotel|Deluxe Room, 1 King Bed|5bfc4f57f44f319b3ffe579e
40.4136|-3.7038|322.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Cortezo Hotel|Room|5bfc4f57f44f319b3ffe579f
40.43749|-3.63149|625.78|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|AD|Travelrepublic|Travelrepublic|Madrid|Eco Alcala Suites Hotel|Eco Suite (Standard Room)|5bfc4f57f44f319b3ffe57a0
40.4135|-3.7049|337.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Mayerling Hotel|Standard Double Or Twin Room|5bfc4f57f44f319b3ffe57a1
40.4098|-3.7131|243.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Hrc Hotel|Double - Promo Room|5bfc4f57f44f319b3ffe57a2
40.4065|-3.7218|227.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|NH Madrid Ribera del Manzanares|Standard Room|5bfc4f57f44f319b3ffe57a3
40.42039|-3.68887|621.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Hospes Puerta De Alcala|Dreamer Room|5bfc4f57f44f319b3ffe57a4
40.3987|-3.6701|222.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Nh Madrid Sur|Standard Room|5bfc4f57f44f319b3ffe57a5
40.4203|-3.7031|330.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|AD|Travelrepublic|Travelrepublic|Madrid|Tryp Madrid Cibeles Hotel|Tryp Room|5bfc4f57f44f319b3ffe57a6
40.41725|-3.7058|295.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|1|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Toc Hostel Madrid|Suite|5bfc4f57f44f319b3ffe57a7
40.4341|-3.7017|502.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Best Western Trafalgar Hotel|Standard Room|5bfc4f57f44f319b3ffe57a8
40.4156|-3.6955|719.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|The Westin Palace Madrid|Premium King Room|5bfc4f57f44f319b3ffe57a9
40.417|-3.7053|309.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|1|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Apartments Arenal|Studio Capacity 2|5bfc4f57f44f319b3ffe57aa
40.4151|-3.6981|330.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|One Shot Prado 23|Economy Room|5bfc4f57f44f319b3ffe57ab
40.4163|-3.7017|435.24|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Victoria 4 Hotel|Standard Room|5bfc4f57f44f319b3ffe57ac
40.4194|-3.7018|315.16|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Praktik Metropol|Standard Double Or Twin Room (Interior)|5bfc4f57f44f319b3ffe57ad
40.4497|-3.5795|156.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Nuevo Boston Hotel|Standard Room|5bfc4f57f44f319b3ffe57ae
40.4363|-3.69|504.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Intercontinental Madrid Hotel|Club Room (Double)|5bfc4f57f44f319b3ffe57af
40.4208|-3.7008|384.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Petit Palace Ducal Hotel|Standard Room|5bfc4f57f44f319b3ffe57b0
40.4168|-3.7033|454.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Me Madrid Reina Victoria|Aura Room|5bfc4f57f44f319b3ffe57b1
40.4206|-3.7065|346.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Vincci Capitol|Standard Room|5bfc4f57f44f319b3ffe57b2
40.4071|-3.7001|444.56|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Hotel Artrip|Standard Double Or Twin Room, Balcony|5bfc4f57f44f319b3ffe57b3
40.4293|-3.7153|293.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Courtyard Madrid Princesa Hotel|Comfort Room|5bfc4f57f44f319b3ffe57b4
40.4147|-3.6995|480.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|AD|Travelrepublic|Travelrepublic|Madrid|Catalonia Las Cortes Hotel|Standard Room|5bfc4f57f44f319b3ffe57b5
40.4148|-3.6989|335.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Ibis Styles Madrid Prado|Standard Room|5bfc4f57f44f319b3ffe57b6
40.4198|-3.7081|321.98|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|1|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Hostal Gala Madrid|Double Room|5bfc4f57f44f319b3ffe57b7
40.4221|-3.7118|253.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Cason Del Tormes Hotel|Standard Room|5bfc4f57f44f319b3ffe57b8
40.4174|-3.7073|406.2|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Francisco I Hotel|Standard Room|5bfc4f57f44f319b3ffe57b9
40.416016|-3.709123|420.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Petit Palace Mayor Madrid Hotel|Double Room (Small  Interior View)|5bfc4f57f44f319b3ffe57ba
40.4151|-3.6992|20052.2|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|AD|Travelrepublic|Travelrepublic|Madrid|Suite El Prado Hotel|Twin (2 Beds)|5bfc4f57f44f319b3ffe57bb
40.4171|-3.7026|262.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|1|2|3|1|0|AD|Travelrepublic|Travelrepublic|Madrid|Gay Hostal Puerta del Sol|Double Room, Private Bathroom, City View (Puerta Del Sol Square)|5bfc4f57f44f319b3ffe57bc
40.4176|-3.6986|346.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Vincci Centrum Hotel|Economy Room|5bfc4f57f44f319b3ffe57bd
40.41882|-3.70937|395.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Room Mate Mario Hotel|Standard Room|5bfc4f57f44f319b3ffe57be
40.4396|-3.6983|289.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|NH Madrid Chamberi|Superior Room|5bfc4f57f44f319b3ffe57bf
40.4186|-3.7073|458.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Room Mate Laura Hotel|Standard Room|5bfc4f57f44f319b3ffe57c0
40.4198|-3.6914|524.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Luxury Suites Madrid|Junior Suite Capacity 2|5bfc4f57f44f319b3ffe57c1
40.4281|-3.696|286.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Innside Madrid Genova|Double Or Twin Standard|5bfc4f57f44f319b3ffe57c2
40.4208|-3.7148|422.89|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Jardines De Sabatini|Studio|5bfc4f57f44f319b3ffe57c3
40.4165|-3.7047|598.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Sol Mayor Apartments|Apartment, 1 Bedroom (4 People)|5bfc4f57f44f319b3ffe57c4
40.4222|-3.7105|322.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Exe Suites 33|Standard Room|5bfc4f57f44f319b3ffe57c5
40.426189|-3.693895|500.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Petit Palace Santa Barbara Hotel|Standard Room|5bfc4f57f44f319b3ffe57c6
40.42118|-3.71461|317.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Principe Pio Hotel|Standard Room|5bfc4f57f44f319b3ffe57c7
40.43573|-3.66378|258.06|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|NH Madrid Ventas|Double/Twin Superior Offer|5bfc4f57f44f319b3ffe57c8
40.4132|-3.701|443.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Catalonia Plaza Mayor Hotel|Standard Room|5bfc4f57f44f319b3ffe57c9
40.4149|-3.6985|372.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Vincci Soho|Standard Room|5bfc4f57f44f319b3ffe57ca
40.43642|-3.68865|387.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|5|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Barcelo Emperatriz|Deluxe Room|5bfc4f57f44f319b3ffe57cb
40.4194|-3.6988|403.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Catalonia Gran Via Hotel|Standard Room|5bfc4f57f44f319b3ffe57cc
40.4283|-3.6972|330.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Gran Versalles Hotel|Standard Room|5bfc4f57f44f319b3ffe57cd
40.456|-3.6898|247.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Ac Aitana Hotel|Standard Room|5bfc4f57f44f319b3ffe57ce
40.4254|-3.701|240.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Tribunal Apartments|Double Or Twin Standard|5bfc4f57f44f319b3ffe57cf
40.429|-3.694|10112.39|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|BlueSense Almagro|Superior Room|5bfc4f57f44f319b3ffe57d0
40.4117|-3.7038|249.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|2|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Hostal Montaloya|Double Room|5bfc4f57f44f319b3ffe57d1
40.4275|-3.6852|357.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|NH Madrid Lagasca|Standard Room|5bfc4f57f44f319b3ffe57d2
40.4322|-3.6735|211.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Zenit Abeba Hotel|Standard Room|5bfc4f57f44f319b3ffe57d3
40.42|-3.7012|533.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|NH Collection Madrid Gran Via|Superior Room|5bfc4f57f44f319b3ffe57d4
40.4116|-3.6976|303.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Tryp Atocha Hotel|Premium  Room|5bfc4f57f44f319b3ffe57d5
40.4099|-3.6937|340.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Paseo Del Arte Hotel|Classic Room|5bfc4f57f44f319b3ffe57d6
40.4587|-3.6905|214.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Ac Cuzco Hotel|Standard Room|5bfc4f57f44f319b3ffe57d7
40.4149|-3.7026|370.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Apartamentos Blume Cruz|Standard Apartment|5bfc4f57f44f319b3ffe57d8
40.41993|-3.7018|286.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Hostal Luis Xv|Gran Via Corner|5bfc4f57f44f319b3ffe57d9
40.4145|-3.7001|467.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Room Mate Alicia Hotel|Standard Room|5bfc4f57f44f319b3ffe57da
40.4118|-3.6978|443.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|4|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Catalonia Atocha|Standard Room|5bfc4f57f44f319b3ffe57db
40.472|-3.68477|255.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|Tryp Madrid Chamartin|Premium Room|5bfc4f57f44f319b3ffe57dc
40.4589|-3.6991|212.0|2018-12-27T23:00:00.000Z|2018-11-26T23:00:00.000Z|2|3|2|3|1|0|SA|Travelrepublic|Travelrepublic|Madrid|G3 Galeon|One Bedroom Apartment|5bfc4f57f44f319b3ffe57dd
